date,season,home_team,away_team,home_goals,away_goals,avg_odds_home,avg_odds_draw,avg_odds_away
2023-10-19,2023,Goias,Sao Paulo,2,0,3.44,3.1,2.26
2023-10-20,2023,Santos,Bragantino,1,3,3.05,3.3,2.35
2023-10-20,2023,Fluminense,Corinthians,3,3,1.61,3.81,5.78
2023-10-21,2023,Bahia,Fortaleza,2,0,2.1,3.34,3.57
2023-10-21,2023,Cuiaba,Goias,1,1,2.0,3.12,4.23
2023-10-21,2023,Sao Paulo,Gremio,3,0,1.58,3.94,5.9
2023-10-22,2023,Corinthians,America-MG,1,1,2.02,3.3,3.86
2023-10-22,2023,Botafogo,Atletico-PR,1,1,1.9,3.36,4.35
2023-10-22,2023,Atletico-MG,Cruzeiro,0,1,1.87,3.18,4.92
2023-10-22,2023,Flamengo,Vasco,1,0,1.66,3.73,5.38
2023-10-22,2023,Internacional,Santos,7,1,1.55,3.9,6.51
2023-10-22,2023,Bragantino,Fluminense,1,0,1.74,3.77,4.58
2023-10-22,2023,Coritiba,Palmeiras,0,2,4.63,3.47,1.81
2023-10-25,2023,Bragantino,Atletico-MG,1,2,1.89,3.36,4.4
2023-10-25,2023,Atletico-PR,America-MG,3,2,1.55,4.19,5.81
2023-10-25,2023,Fluminense,Goias,5,3,1.59,4.03,5.59
2023-10-26,2023,Vasco,Internacional,1,2,2.18,3.17,3.54
2023-10-26,2023,Gremio,Flamengo,3,2,3.84,3.31,2.04
2023-10-26,2023,Palmeiras,Sao Paulo,5,0,2.02,3.19,4.04
2023-10-26,2023,Cuiaba,Corinthians,0,1,2.18,3.04,3.73
2023-10-26,2023,Cruzeiro,Bahia,3,0,1.95,3.28,4.25
2023-10-27,2023,Santos,Coritiba,2,1,1.67,3.96,4.95
2023-10-28,2023,America-MG,Gremio,3,4,2.26,3.46,3.06
2023-10-28,2023,Palmeiras,Bahia,1,0,1.35,4.83,9.21
2023-10-29,2023,Internacional,Coritiba,3,4,1.39,4.66,7.98
2023-10-29,2023,Corinthians,Santos,1,1,2.12,3.22,3.62
2023-10-29,2023,Botafogo,Cuiaba,0,1,1.65,3.59,5.78
2023-10-29,2023,Atletico-PR,Sao Paulo,1,1,2.04,3.27,3.82
2023-10-29,2023,Atletico-MG,Fluminense,2,0,1.73,3.53,5.11
2023-10-29,2023,Goias,Vasco,1,1,2.44,3.05,3.13
2023-10-31,2023,Bahia,Fluminense,1,0,1.46,4.42,6.78
2023-11-01,2023,Corinthians,Atletico-PR,1,0,2.66,2.98,2.89
2023-11-01,2023,Internacional,America-MG,1,1,1.56,4.23,5.46
2023-11-01,2023,Coritiba,Gremio,1,2,3.09,3.57,2.2
2023-11-01,2023,Flamengo,Santos,1,2,1.46,4.3,6.97
2023-11-02,2023,Goias,Bragantino,0,2,3.17,3.32,2.27
2023-11-02,2023,Atletico-MG,Fortaleza,3,1,1.72,3.56,5.13
2023-11-02,2023,Botafogo,Palmeiras,3,4,2.97,3.12,2.49
2023-11-02,2023,Cuiaba,Vasco,0,2,2.59,2.98,2.98
2023-11-02,2023,Sao Paulo,Cruzeiro,1,0,1.89,3.24,4.56
2023-11-04,2023,Gremio,Bahia,1,0,1.72,3.77,4.69
2023-11-04,2023,America-MG,Atletico-MG,1,1,4.36,3.64,1.8
2023-11-05,2023,Palmeiras,Atletico-PR,1,0,1.67,3.76,5.21
2023-11-05,2023,Bragantino,Corinthians,1,0,1.59,4.03,5.56
2023-11-05,2023,Cruzeiro,Internacional,1,2,2.13,3.15,3.69
2023-11-05,2023,Fortaleza,Flamengo,0,2,2.49,3.13,2.94
2023-11-05,2023,Coritiba,Goias,0,1,2.6,3.26,2.71
2023-11-06,2023,Vasco,Botafogo,1,0,2.32,3.25,3.14
2023-11-07,2023,Santos,Cuiaba,0,0,1.79,3.37,4.93
2023-11-08,2023,Sao Paulo,Bragantino,1,0,3.07,3.25,2.36
2023-11-08,2023,Atletico-PR,Fortaleza,1,1,1.98,3.38,3.91
2023-11-08,2023,Internacional,Fluminense,0,0,1.86,3.5,4.29
2023-11-08,2023,America-MG,Coritiba,0,3,1.72,3.91,4.53
2023-11-09,2023,Flamengo,Palmeiras,3,0,2.4,3.2,3.06
2023-11-09,2023,Corinthians,Atletico-MG,1,1,2.81,2.87,2.84
2023-11-09,2023,Goias,Santos,0,1,2.15,3.27,3.52
2023-11-09,2023,Bahia,Cuiaba,0,3,1.85,3.36,4.59
2023-11-09,2023,Botafogo,Gremio,3,4,1.92,3.62,3.86
2023-11-11,2023,Coritiba,Cruzeiro,1,0,3.43,3.28,2.17
2023-11-11,2023,Flamengo,Fluminense,1,1,1.96,3.47,3.86
2023-11-12,2023,Santos,Sao Paulo,0,0,2.64,3.0,2.88
2023-11-12,2023,Cuiaba,Fortaleza,2,1,2.75,2.84,2.93
2023-11-12,2023,Vasco,America-MG,2,1,1.47,4.31,6.9
2023-11-12,2023,Atletico-MG,Goias,2,1,1.56,3.83,6.38
2023-11-12,2023,Palmeiras,Internacional,3,0,1.61,3.91,5.53
2023-11-12,2023,Gremio,Corinthians,0,1,1.66,3.72,5.32
2023-11-12,2023,Bragantino,Botafogo,2,2,1.7,3.78,4.82
2023-11-12,2023,Bahia,Atletico-PR,1,1,2.31,3.23,3.18
2023-11-18,2023,Fortaleza,Cruzeiro,0,1,1.97,3.17,4.31
2023-11-22,2023,Cruzeiro,Vasco,2,2,2.13,3.04,3.86
2023-11-23,2023,Fluminense,Sao Paulo,1,0,2.19,3.14,3.54
2023-11-23,2023,Fortaleza,Botafogo,2,2,2.15,3.36,3.43
2023-11-24,2023,Flamengo,Bragantino,1,0,2.1,3.42,3.48
2023-11-25,2023,Atletico-PR,Vasco,0,0,1.95,3.37,4.04
2023-11-25,2023,Corinthians,Bahia,1,5,2.07,3.16,3.9
2023-11-26,2023,Fluminense,Coritiba,2,1,1.33,5.11,9.36
2023-11-26,2023,Atletico-MG,Gremio,3,0,1.74,3.66,4.8
2023-11-26,2023,Botafogo,Santos,1,1,1.83,3.46,4.57
2023-11-26,2023,America-MG,Flamengo,0,3,7.61,4.83,1.4
2023-11-26,2023,Fortaleza,Palmeiras,2,2,3.17,3.15,2.36
2023-11-26,2023,Internacional,Bragantino,1,0,2.47,3.29,2.89
2023-11-26,2023,Sao Paulo,Cuiaba,0,0,1.66,3.47,6.16
2023-11-28,2023,Goias,Cruzeiro,0,1,2.81,3.07,2.68
2023-11-29,2023,Cuiaba,Internacional,0,2,3.07,2.84,2.66
2023-11-29,2023,Bahia,Sao Paulo,0,1,2.25,3.14,3.45
2023-11-29,2023,Vasco,Corinthians,2,4,1.99,3.12,4.28
2023-11-29,2023,Santos,Fluminense,0,3,2.43,3.21,3.04
2023-11-29,2023,Flamengo,Atletico-MG,0,3,1.73,3.62,5.04
2023-11-30,2023,Coritiba,Botafogo,1,1,4.69,3.69,1.76
2023-11-30,2023,Palmeiras,America-MG,4,0,1.19,7.31,13.82
2023-11-30,2023,Gremio,Goias,2,1,1.52,4.31,6.01
2023-11-30,2023,Cruzeiro,Atletico-PR,1,1,2.0,3.34,3.99
2023-11-30,2023,Bragantino,Fortaleza,1,2,1.79,3.64,4.49
2023-12-02,2023,Corinthians,Internacional,1,2,2.52,2.87,3.23
2023-12-03,2023,Bragantino,Coritiba,1,0,1.19,7.07,13.37
2023-12-03,2023,Botafogo,Cruzeiro,0,0,1.92,3.42,4.14
2023-12-03,2023,Atletico-PR,Santos,3,0,1.97,3.37,4.0
2023-12-03,2023,Atletico-MG,Sao Paulo,2,1,1.66,3.57,5.85
2023-12-03,2023,Palmeiras,Fluminense,1,0,1.27,5.76,10.63
2023-12-03,2023,Flamengo,Cuiaba,2,1,1.36,4.66,9.55
2023-12-03,2023,Fortaleza,Goias,1,0,1.4,4.54,8.14
2023-12-03,2023,America-MG,Bahia,3,2,3.74,3.67,1.94
2023-12-03,2023,Gremio,Vasco,1,0,1.83,3.58,4.34
2023-12-06,2023,Goias,America-MG,1,0,1.71,3.97,4.49
2023-12-07,2023,Sao Paulo,Flamengo,1,0,3.35,3.28,2.21
2023-12-07,2023,Santos,Fortaleza,1,2,1.94,3.28,4.23
2023-12-07,2023,Vasco,Bragantino,2,1,2.18,3.31,3.38
2023-12-07,2023,Internacional,Botafogo,3,1,2.09,3.36,3.56
2023-12-07,2023,Coritiba,Corinthians,0,2,3.23,3.22,2.29
2023-12-07,2023,Cuiaba,Atletico-PR,3,0,2.31,3.1,3.33
2023-12-07,2023,Cruzeiro,Palmeiras,1,1,3.81,2.87,2.24
2023-12-07,2023,Bahia,Atletico-MG,4,1,2.51,3.45,2.71
2023-12-07,2023,Fluminense,Gremio,2,3,2.08,3.75,3.23
2024-04-13,2024,Criciuma,Juventude,1,1,2.13,3.0,3.89
2024-04-13,2024,Internacional,Bahia,2,1,1.87,3.38,4.31
2024-04-14,2024,Vitoria,Palmeiras,0,1,3.72,3.32,2.04
2024-04-14,2024,Cruzeiro,Botafogo,3,2,2.2,3.12,3.5
2024-04-14,2024,Vasco,Gremio,2,1,2.17,3.22,3.4
2024-04-14,2024,Corinthians,Atletico-MG,0,0,2.56,2.98,3.0
2024-04-14,2024,Atletico-GO,Flamengo,1,2,4.83,3.69,1.72
2024-04-14,2024,Atletico-PR,Cuiaba,4,0,1.57,3.69,6.61
2024-04-14,2024,Sao Paulo,Fortaleza,1,2,1.88,3.29,4.47
2024-04-14,2024,Fluminense,Bragantino,2,2,1.78,3.48,4.79
2024-04-17,2024,Bahia,Fluminense,2,1,2.11,3.4,3.43
2024-04-17,2024,Bragantino,Vasco,2,1,1.94,3.44,3.96
2024-04-17,2024,Gremio,Atletico-PR,2,0,2.6,3.22,2.75
2024-04-18,2024,Flamengo,Sao Paulo,2,1,1.7,3.44,5.55
2024-04-18,2024,Palmeiras,Internacional,0,1,1.68,3.55,5.55
2024-04-18,2024,Atletico-MG,Criciuma,1,1,1.43,4.31,7.83
2024-04-18,2024,Fortaleza,Cruzeiro,1,1,1.96,3.28,4.11
2024-04-18,2024,Juventude,Corinthians,2,0,3.47,2.93,2.33
2024-04-19,2024,Botafogo,Atletico-GO,1,0,1.76,3.55,4.73
2024-04-20,2024,Fluminense,Vasco,2,1,1.96,3.38,3.93
2024-04-20,2024,Bragantino,Corinthians,1,0,2.22,3.25,3.31
2024-04-20,2024,Gremio,Cuiaba,1,0,1.7,3.45,5.47
2024-04-21,2024,Atletico-MG,Cruzeiro,3,0,1.88,3.34,4.37
2024-04-21,2024,Atletico-PR,Internacional,1,0,1.99,3.33,3.87
2024-04-21,2024,Palmeiras,Flamengo,0,0,2.09,3.18,3.78
2024-04-21,2024,Vitoria,Bahia,2,2,3.26,3.25,2.26
2024-04-21,2024,Atletico-GO,Sao Paulo,0,3,2.87,2.99,2.65
2024-04-21,2024,Botafogo,Juventude,5,1,1.6,3.71,6.03
2024-04-27,2024,Vasco,Criciuma,0,4,1.66,3.57,5.58
2024-04-27,2024,Cuiaba,Atletico-MG,0,3,3.51,2.85,2.35
2024-04-28,2024,Fortaleza,Bragantino,1,1,2.2,3.18,3.38
2024-04-28,2024,Cruzeiro,Vitoria,3,1,1.53,3.95,6.35
2024-04-28,2024,Juventude,Atletico-PR,1,1,2.91,2.97,2.62
2024-04-28,2024,Flamengo,Botafogo,0,2,1.58,3.98,5.58
2024-04-28,2024,Corinthians,Fluminense,3,0,2.19,3.13,3.48
2024-04-28,2024,Bahia,Gremio,1,0,1.72,3.76,4.65
2024-04-29,2024,Internacional,Atletico-GO,1,1,1.53,3.79,6.63
2024-04-30,2024,Sao Paulo,Palmeiras,0,0,2.61,2.92,2.98
2024-05-04,2024,Fluminense,Atletico-MG,2,2,3.44,3.24,2.16
2024-05-04,2024,Bragantino,Flamengo,1,1,2.8,3.11,2.6
2024-05-05,2024,Cuiaba,Palmeiras,0,2,4.99,3.18,1.83
2024-05-05,2024,Vitoria,Sao Paulo,1,3,3.66,3.04,2.18
2024-05-05,2024,Botafogo,Bahia,1,2,2.11,3.48,3.34
2024-05-05,2024,Corinthians,Fortaleza,0,0,2.13,3.06,3.78
2024-05-05,2024,Atletico-PR,Vasco,1,0,1.66,3.73,5.22
2024-05-11,2024,Flamengo,Corinthians,2,0,1.59,3.8,6.03
2024-05-12,2024,Atletico-GO,Cruzeiro,0,1,2.98,3.11,2.48
2024-05-12,2024,Fortaleza,Botafogo,1,1,1.96,3.38,3.97
2024-05-12,2024,Palmeiras,Atletico-PR,0,2,1.7,3.67,4.96
2024-05-12,2024,Bahia,Bragantino,1,0,1.79,3.7,4.33
2024-05-12,2024,Vasco,Vitoria,2,1,1.73,3.6,4.89
2024-05-14,2024,Sao Paulo,Fluminense,2,1,1.69,3.6,5.15
2024-06-01,2024,Cuiaba,Internacional,0,1,3.67,2.97,2.21
2024-06-01,2024,Fluminense,Juventude,1,1,1.56,4.04,5.8
2024-06-01,2024,Vitoria,Atletico-GO,0,2,2.2,3.12,3.51
2024-06-01,2024,Gremio,Bragantino,0,2,3.17,3.15,2.34
2024-06-02,2024,Corinthians,Botafogo,0,1,2.14,3.23,3.51
2024-06-02,2024,Atletico-MG,Bahia,1,1,1.77,3.63,4.49
2024-06-02,2024,Criciuma,Palmeiras,1,2,4.61,3.28,1.86
2024-06-02,2024,Vasco,Flamengo,1,6,4.89,3.75,1.69
2024-06-02,2024,Fortaleza,Atletico-PR,1,0,1.93,3.3,4.17
2024-06-02,2024,Sao Paulo,Cruzeiro,2,0,1.94,3.17,4.34
2024-06-05,2024,Juventude,Atletico-GO,1,0,2.37,2.93,3.36
2024-06-06,2024,Cuiaba,Vitoria,0,0,2.18,2.95,3.8
2024-06-09,2024,Criciuma,Cuiaba,2,5,2.13,3.06,3.76
2024-06-11,2024,Atletico-GO,Corinthians,2,2,2.59,3.02,2.91
2024-06-11,2024,Juventude,Vitoria,1,1,1.97,3.14,4.25
2024-06-12,2024,Botafogo,Fluminense,1,0,1.96,3.29,4.06
2024-06-12,2024,Bragantino,Atletico-MG,1,2,2.29,3.12,3.27
2024-06-13,2024,Cruzeiro,Cuiaba,2,1,1.58,3.65,6.56
2024-06-14,2024,Internacional,Sao Paulo,0,0,2.38,2.99,3.28
2024-06-14,2024,Bahia,Fortaleza,1,0,1.85,3.58,4.17
2024-06-14,2024,Atletico-PR,Criciuma,3,1,1.47,4.23,6.85
2024-06-14,2024,Flamengo,Gremio,2,1,1.56,3.93,6.11
2024-06-14,2024,Palmeiras,Vasco,2,0,1.44,4.29,7.39
2024-06-15,2024,Bragantino,Juventude,2,1,1.59,3.83,5.87
2024-06-16,2024,Gremio,Botafogo,1,2,3.48,3.15,2.19
2024-06-16,2024,Cuiaba,Fortaleza,5,0,3.18,2.87,2.53
2024-06-16,2024,Vasco,Cruzeiro,0,0,2.78,3.07,2.67
2024-06-16,2024,Criciuma,Bahia,2,2,3.49,3.18,2.18
2024-06-16,2024,Atletico-PR,Flamengo,1,1,2.58,3.11,2.84
2024-06-16,2024,Corinthians,Sao Paulo,2,2,3.34,3.02,2.34
2024-06-16,2024,Fluminense,Atletico-GO,1,2,1.87,3.41,4.31
2024-06-16,2024,Vitoria,Internacional,2,1,2.7,2.84,2.96
2024-06-18,2024,Atletico-MG,Palmeiras,0,4,2.63,3.07,2.81
2024-06-19,2024,Atletico-GO,Criciuma,1,2,1.67,3.71,5.22
2024-06-19,2024,Botafogo,Atletico-PR,1,1,1.98,3.26,4.04
2024-06-20,2024,Vitoria,Atletico-MG,4,2,2.91,2.9,2.7
2024-06-20,2024,Internacional,Corinthians,1,0,2.2,3.09,3.54
2024-06-20,2024,Cruzeiro,Fluminense,2,0,1.75,3.57,4.78
2024-06-20,2024,Juventude,Vasco,2,0,2.14,3.06,3.78
2024-06-20,2024,Fortaleza,Gremio,1,0,1.89,3.39,4.28
2024-06-20,2024,Sao Paulo,Cuiaba,0,1,1.53,3.77,7.1
2024-06-21,2024,Flamengo,Bahia,2,1,1.6,3.96,5.38
2024-06-21,2024,Palmeiras,Bragantino,2,1,1.71,3.67,4.9
2024-06-22,2024,Criciuma,Botafogo,2,1,3.0,3.21,2.4
2024-06-22,2024,Gremio,Internacional,0,1,3.03,2.97,2.55
2024-06-22,2024,Cuiaba,Atletico-GO,0,0,2.05,3.15,3.91
2024-06-23,2024,Bragantino,Vitoria,2,1,1.51,4.04,6.48
2024-06-23,2024,Palmeiras,Juventude,3,1,1.39,4.49,8.17
2024-06-23,2024,Atletico-MG,Fortaleza,1,1,1.74,3.51,4.97
2024-06-23,2024,Bahia,Cruzeiro,4,1,2.05,3.26,3.76
2024-06-23,2024,Atletico-PR,Corinthians,1,1,1.64,3.89,5.2
2024-06-23,2024,Vasco,Sao Paulo,4,1,3.33,3.12,2.28
2024-06-23,2024,Fluminense,Flamengo,0,1,4.44,3.7,1.77
2024-06-26,2024,Botafogo,Bragantino,2,1,1.95,3.4,3.93
2024-06-26,2024,Cruzeiro,Atletico-PR,2,0,2.14,3.1,3.7
2024-06-27,2024,Bahia,Vasco,2,1,1.59,3.93,5.59
2024-06-27,2024,Atletico-GO,Gremio,1,1,2.19,3.15,3.48
2024-06-27,2024,Corinthians,Cuiaba,1,1,2.0,3.19,4.08
2024-06-27,2024,Juventude,Flamengo,2,1,4.55,3.31,1.86
2024-06-27,2024,Fortaleza,Palmeiras,3,0,3.1,3.09,2.41
2024-06-27,2024,Internacional,Atletico-MG,1,2,2.13,3.05,3.8
2024-06-27,2024,Fluminense,Vitoria,0,1,1.86,3.47,4.26
2024-06-28,2024,Sao Paulo,Criciuma,2,1,1.53,4.05,6.14
2024-06-29,2024,Cuiaba,Bragantino,1,1,2.69,3.05,2.77
2024-06-29,2024,Vasco,Botafogo,1,1,3.01,3.09,2.47
2024-06-30,2024,Criciuma,Internacional,1,1,2.79,2.96,2.74
2024-06-30,2024,Flamengo,Cruzeiro,2,1,1.64,3.89,5.28
2024-06-30,2024,Sao Paulo,Bahia,3,1,1.96,3.36,3.96
2024-06-30,2024,Vitoria,Atletico-PR,0,1,2.29,3.16,3.25
2024-06-30,2024,Fortaleza,Juventude,2,1,1.63,3.66,5.78
2024-06-30,2024,Atletico-MG,Atletico-GO,1,1,2.01,3.38,3.73
2024-06-30,2024,Gremio,Fluminense,1,0,1.91,3.33,4.26
2024-07-02,2024,Palmeiras,Corinthians,2,0,1.58,4.02,5.59
2024-07-03,2024,Cuiaba,Botafogo,1,2,2.54,2.99,3.03
2024-07-04,2024,Gremio,Palmeiras,2,2,3.1,3.2,2.35
2024-07-04,2024,Bahia,Juventude,2,0,1.51,4.22,6.18
2024-07-04,2024,Bragantino,Atletico-GO,3,1,1.82,3.42,4.52
2024-07-04,2024,Atletico-MG,Flamengo,2,4,2.74,3.08,2.69
2024-07-04,2024,Atletico-PR,Sao Paulo,1,2,2.32,3.1,3.26
2024-07-04,2024,Vasco,Fortaleza,2,0,2.27,3.19,3.25
2024-07-04,2024,Criciuma,Cruzeiro,1,0,2.47,2.98,3.11
2024-07-05,2024,Corinthians,Vitoria,3,2,1.83,3.3,4.74
2024-07-05,2024,Fluminense,Internacional,1,1,2.72,3.0,2.77
2024-07-07,2024,Palmeiras,Bahia,2,0,1.66,4.07,4.72
2024-07-07,2024,Atletico-GO,Atletico-PR,1,2,1.94,3.36,4.02
2024-07-07,2024,Internacional,Vasco,1,2,1.67,3.57,5.54
2024-07-07,2024,Juventude,Gremio,3,0,2.59,3.14,2.81
2024-07-07,2024,Vitoria,Criciuma,2,1,2.17,3.15,3.55
2024-07-07,2024,Cruzeiro,Corinthians,3,0,1.79,3.54,4.53
2024-07-07,2024,Sao Paulo,Bragantino,2,0,1.95,3.27,4.08
2024-07-07,2024,Flamengo,Cuiaba,1,1,1.41,4.29,8.12
2024-07-07,2024,Fortaleza,Fluminense,1,0,1.72,3.55,5.05
2024-07-08,2024,Botafogo,Atletico-MG,3,0,1.96,3.4,3.88
2024-07-10,2024,Gremio,Cruzeiro,0,2,2.52,3.18,2.88
2024-07-10,2024,Atletico-PR,Bahia,1,3,2.29,3.31,3.16
2024-07-10,2024,Vasco,Corinthians,2,0,2.28,3.13,3.35
2024-07-11,2024,Palmeiras,Atletico-GO,3,1,1.37,4.77,8.59
2024-07-12,2024,Atletico-MG,Sao Paulo,2,1,2.48,3.07,3.06
2024-07-12,2024,Vitoria,Botafogo,0,1,3.09,3.0,2.51
2024-07-12,2024,Criciuma,Fluminense,1,1,2.0,3.28,3.98
2024-07-12,2024,Flamengo,Fortaleza,1,2,1.6,3.8,5.89
2024-07-13,2024,Bahia,Cuiaba,1,2,1.65,3.59,5.71
2024-07-13,2024,Cruzeiro,Bragantino,2,1,2.08,3.32,3.62
2024-07-16,2024,Juventude,Atletico-MG,1,1,3.98,3.48,1.93
2024-07-17,2024,Corinthians,Criciuma,2,1,1.78,3.54,4.68
2024-07-17,2024,Atletico-GO,Vasco,0,1,2.22,3.2,3.38
2024-07-18,2024,Sao Paulo,Gremio,1,0,1.56,3.78,6.54
2024-07-18,2024,Botafogo,Palmeiras,1,0,2.79,3.23,2.56
2024-07-18,2024,Fortaleza,Vitoria,3,1,1.62,3.75,5.66
2024-07-20,2024,Flamengo,Criciuma,2,1,1.4,4.58,7.9
2024-07-20,2024,Botafogo,Internacional,1,0,1.91,3.26,4.43
2024-07-21,2024,Fortaleza,Atletico-GO,3,1,1.72,3.61,5.03
2024-07-21,2024,Juventude,Sao Paulo,0,0,3.64,3.25,2.1
2024-07-21,2024,Bragantino,Atletico-PR,1,0,1.97,3.38,3.92
2024-07-21,2024,Palmeiras,Cruzeiro,2,0,1.71,3.69,4.93
2024-07-21,2024,Atletico-MG,Vasco,2,0,1.7,3.77,4.92
2024-07-21,2024,Gremio,Vitoria,2,0,1.79,3.4,4.9
2024-07-21,2024,Bahia,Corinthians,0,1,1.68,3.79,5.07
2024-07-22,2024,Cuiaba,Fluminense,0,1,2.52,2.96,3.11
2024-07-24,2024,Criciuma,Fortaleza,1,1,2.67,3.1,2.76
2024-07-24,2024,Cruzeiro,Juventude,2,0,1.46,4.23,7.31
2024-07-24,2024,Sao Paulo,Botafogo,2,2,2.23,2.96,3.68
2024-07-25,2024,Vitoria,Flamengo,1,2,4.97,3.65,1.72
2024-07-25,2024,Atletico-GO,Bahia,1,1,3.03,3.21,2.4
2024-07-25,2024,Fluminense,Palmeiras,1,0,3.08,3.17,2.41
2024-07-26,2024,Corinthians,Gremio,2,2,1.99,3.21,4.11
2024-07-27,2024,Juventude,Criciuma,1,2,2.27,3.1,3.41
2024-07-27,2024,Palmeiras,Vitoria,0,2,1.46,4.42,6.93
2024-07-28,2024,Gremio,Vasco,1,0,2.04,3.26,3.83
2024-07-28,2024,Cuiaba,Atletico-PR,1,2,2.37,3.07,3.24
2024-07-28,2024,Atletico-MG,Corinthians,2,1,1.69,3.56,5.37
2024-07-28,2024,Flamengo,Atletico-GO,2,0,1.29,5.45,10.47
2024-07-28,2024,Fortaleza,Sao Paulo,1,0,2.3,2.89,3.63
2024-07-28,2024,Botafogo,Cruzeiro,0,3,2.1,3.26,3.65
2024-07-28,2024,Bahia,Internacional,1,1,1.99,3.34,3.93
2024-07-28,2024,Bragantino,Fluminense,0,1,2.35,3.16,3.17
2024-08-03,2024,Vitoria,Cuiaba,1,0,2.85,2.9,2.78
2024-08-03,2024,Vasco,Bragantino,2,2,1.93,3.84,3.63
2024-08-04,2024,Atletico-PR,Gremio,0,2,1.65,3.85,5.24
2024-08-04,2024,Atletico-GO,Botafogo,1,4,2.94,3.12,2.53
2024-08-04,2024,Criciuma,Atletico-MG,2,1,3.97,3.4,1.96
2024-08-04,2024,Sao Paulo,Flamengo,1,0,2.21,3.01,3.71
2024-08-04,2024,Corinthians,Juventude,1,1,1.65,3.68,5.64
2024-08-04,2024,Fluminense,Bahia,1,0,2.08,3.27,3.72
2024-08-04,2024,Internacional,Palmeiras,1,1,2.34,3.18,3.17
2024-08-06,2024,Cruzeiro,Fortaleza,1,2,1.87,3.39,4.38
2024-08-10,2024,Fortaleza,Criciuma,1,0,1.79,3.39,4.91
2024-08-10,2024,Cuiaba,Gremio,1,3,2.53,2.96,3.09
2024-08-11,2024,Flamengo,Palmeiras,1,1,1.73,3.56,5.04
2024-08-11,2024,Internacional,Atletico-PR,2,2,1.92,3.26,4.32
2024-08-11,2024,Bahia,Vitoria,2,0,1.64,3.63,5.75
2024-08-11,2024,Sao Paulo,Atletico-GO,1,0,1.89,3.31,4.44
2024-08-11,2024,Vasco,Fluminense,2,0,2.68,2.99,2.86
2024-08-11,2024,Corinthians,Bragantino,1,1,2.16,3.06,3.75
2024-08-11,2024,Juventude,Botafogo,3,2,3.78,3.34,2.02
2024-08-11,2024,Cruzeiro,Atletico-MG,0,0,2.31,3.0,3.44
2024-08-14,2024,Internacional,Juventude,2,1,1.57,4.16,5.59
2024-08-17,2024,Atletico-MG,Cuiaba,1,1,1.85,3.21,4.93
2024-08-17,2024,Gremio,Bahia,0,2,2.71,3.18,2.69
2024-08-17,2024,Bragantino,Fortaleza,1,2,2.55,3.17,2.87
2024-08-18,2024,Fluminense,Corinthians,0,0,2.53,2.88,3.17
2024-08-18,2024,Criciuma,Vasco,2,2,2.06,3.25,3.77
2024-08-18,2024,Palmeiras,Sao Paulo,2,1,1.7,3.45,5.58
2024-08-18,2024,Atletico-PR,Juventude,1,2,1.68,3.92,4.87
2024-08-18,2024,Botafogo,Flamengo,4,1,2.38,3.11,3.19
2024-08-18,2024,Atletico-GO,Internacional,1,0,3.0,3.1,2.49
2024-08-20,2024,Vitoria,Cruzeiro,2,2,2.79,2.9,2.82
2024-08-24,2024,Atletico-GO,Juventude,2,1,1.82,3.49,4.54
2024-08-24,2024,Palmeiras,Cuiaba,5,0,1.44,4.31,7.7
2024-08-25,2024,Internacional,Cruzeiro,1,0,2.0,3.15,4.18
2024-08-25,2024,Sao Paulo,Vitoria,2,1,1.73,3.53,5.09
2024-08-25,2024,Fortaleza,Corinthians,1,0,1.97,3.22,4.21
2024-08-25,2024,Bahia,Botafogo,0,0,2.22,3.4,3.21
2024-08-25,2024,Atletico-MG,Fluminense,0,2,1.92,3.16,4.55
2024-08-25,2024,Criciuma,Gremio,0,1,2.75,3.21,2.64
2024-08-26,2024,Flamengo,Bragantino,2,1,1.61,3.76,5.87
2024-08-27,2024,Vasco,Atletico-PR,2,1,2.18,3.23,3.48
2024-08-28,2024,Criciuma,Bragantino,1,0,2.38,3.19,3.12
2024-08-28,2024,Cruzeiro,Internacional,0,0,2.26,3.13,3.4
2024-08-31,2024,Cuiaba,Criciuma,2,1,2.0,3.25,4.02
2024-09-01,2024,Vitoria,Vasco,0,1,2.3,3.13,3.28
2024-09-01,2024,Juventude,Internacional,1,3,3.43,3.21,2.2
2024-09-01,2024,Fluminense,Sao Paulo,2,0,2.36,2.88,3.5
2024-09-01,2024,Bragantino,Bahia,2,1,2.3,3.35,3.08
2024-09-01,2024,Gremio,Atletico-MG,2,3,2.17,3.01,3.8
2024-09-01,2024,Corinthians,Flamengo,2,1,2.52,2.96,3.09
2024-09-01,2024,Cruzeiro,Atletico-GO,3,1,1.64,3.58,6.05
2024-09-01,2024,Botafogo,Fortaleza,2,0,1.59,3.97,5.71
2024-09-01,2024,Atletico-PR,Palmeiras,0,2,3.59,3.47,2.04
2024-09-06,2024,Cuiaba,Juventude,0,0,2.11,3.29,3.62
2024-09-11,2024,Internacional,Fortaleza,2,1,2.0,3.3,3.97
2024-09-14,2024,Atletico-PR,Fortaleza,1,1,1.9,3.58,3.99
2024-09-14,2024,Atletico-GO,Vitoria,0,2,1.96,3.3,4.09
2024-09-15,2024,Cruzeiro,Sao Paulo,0,1,1.84,3.22,4.94
2024-09-15,2024,Bahia,Atletico-MG,3,0,1.93,3.46,3.99
2024-09-15,2024,Flamengo,Vasco,1,1,1.71,3.64,5.0
